555,14,9496
556,5,905
557,407,6550
558,378,6123
559,227,7839
560,306,5630
561,160,8303
562,168,7690
563,103,4055
564,524,7438
565,255,6325
566,355,8091
567,560,4883
568,488,9954
569,400,1496
570,343,7539
571,544,7920
572,209,9153
573,75,9636
574,29,5241
575,76,6096
576,244,1432
577,85,595
578,394,9753
579,75,8036
580,369,6818
581,289,6860
582,23,901
583,409,2179
584,335,779
585,277,770
586,181,7976
587,81,4996
588,167,610
589,474,1951
590,183,1437
591,578,6166
592,547,4881
593,202,9069
594,66,7844
595,266,6053
596,517,6920
597,368,2495
598,210,260
599,395,3342
600,302,5803
601,120,7000
602,41,8824
603,438,3180
604,318,832
605,540,6059
606,280,8750
607,87,8685
608,483,7976
609,484,1892
610,182,5462
611,420,1157
612,451,9256
613,162,7820
614,240,9089
615,523,6860
616,446,8538
617,140,2051
618,406,3058
619,169,711
620,259,9732
621,243,4495
622,557,4007
623,456,9742
624,329,5844
625,53,703
626,404,2739
627,356,1678
628,526,9894
629,522,9548
630,159,8450
631,551,6483
632,251,1138
633,316,3725
634,549,959
635,345,1226
636,199,2602
637,124,4696
638,491,8154
639,450,1121
640,222,8389
641,455,6167
642,185,8405
643,27,2093
644,63,1733
645,327,2699
646,353,136
647,363,2716
648,399,7294
649,387,2564
650,238,3322
651,126,5883
652,220,3642
653,425,6437
654,235,100
655,214,3044
656,338,4442
657,96,6032
658,445,4250
659,240,6392
660,53,9280
661,207,9282
662,268,1755
663,478,6812
664,245,7641
665,519,1160
666,362,7174
667,388,7976
668,296,1983
669,460,1755
670,440,3050
671,125,9420
672,128,8414
673,520,5685
674,460,2088
675,262,3954
676,441,5922
677,234,9473
678,14,4319
679,491,7266
680,386,7654
681,458,5961
682,448,3980
683,292,58
684,435,214
685,279,7387
686,144,3345
687,407,5582
688,369,9446
689,193,1212
690,394,3219
691,479,7911
692,412,3703
693,42,5303
694,404,2334
695,411,8812
696,458,8051
697,443,1577
698,179,366
699,513,3557
700,410,5403
701,225,9700
702,134,1803
703,390,8535
704,3,3057
705,302,4948
706,107,392
707,302,6018
708,295,5602
709,77,6832
710,21,6385
711,451,3916
712,323,7690
713,122,7586
714,389,1319
715,177,898
716,163,2631
717,152,2121
718,34,7549
719,2,9704
720,499,5295
721,40,3541
722,258,2266
723,461,4022
724,419,303
725,359,837
726,277,8227
727,489,6767
728,283,8974
729,216,7844
730,66,5913
731,259,119
732,302,1008
733,363,5070
734,292,4362
735,254,169
736,436,9391
737,411,8504
738,411,378
739,209,1534
740,171,9476
741,446,1990
742,170,8368
743,158,9776
744,393,5746
745,181,2286
746,200,5512
747,324,1992
748,185,2205
749,83,8393
750,147,9506
751,334,8417
752,66,4904
753,441,9274
754,390,8601
755,318,393
756,216,7549
757,28,6542
758,474,6165
759,67,2567
760,443,3695
761,107,1237
762,62,4488
763,84,9645
764,217,1476
765,123,6291
766,310,5071
767,453,582
768,264,9375
769,140,8768
770,182,5108
771,99,5540
772,286,3984
773,98,8502
774,390,2401
775,116,3470
776,55,3252
777,174,2220
778,229,3433
779,3,673
780,200,1185
781,114,4752
782,200,1812
783,208,3193
784,203,2477
785,23,1436
786,481,6836
787,99,8386
788,134,8052
789,275,8321
790,407,4384
791,472,3520
792,399,4994
793,270,9257
794,191,4869
795,37,1766
796,345,6830
797,397,1484
798,349,5483
799,117,8412
800,143,2663
801,269,3825
802,373,6449
803,393,2676
804,87,6111
805,258,4073
806,238,3527
807,173,2947
808,57,7540
809,204,4679
810,72,1467
811,6,5823
812,395,5570
813,60,8346
814,412,5677
815,253,1785
816,318,6321
817,40,7629
818,127,1800
819,60,2868
820,234,1376
821,389,5135
822,387,5438
823,285,172
824,431,7955
825,67,3433
826,1,6753
827,77,1573
828,381,7250
829,6,6281
830,329,7168
831,62,2481
832,26,9418
833,331,5250
834,94,7894
835,142,4992
836,257,6202
837,365,8370
838,393,2511
839,306,3298
840,441,4650
841,189,9890
842,82,8325
843,387,5693
844,476,7924
845,260,2745
846,60,3739
847,177,6038
848,167,1657
849,119,7851
850,282,1350
851,415,27
852,339,6851
853,52,6812
854,131,9009
855,92,4110
856,159,2780
857,275,7146
858,39,3566
859,322,7429
860,52,5884
861,369,1639
862,439,4531
863,53,9609
864,170,3123
865,373,5916
866,63,7367
867,204,9765
868,263,775
869,355,839
870,223,8656
871,394,4563
872,146,2148
873,129,8835
874,378,7856
875,308,5712
876,172,183
877,373,5744
878,355,2872
879,10,9703
880,285,3434
881,47,2304
882,340,9182
883,191,5182
884,68,6386
885,464,1865
886,219,4722
887,225,5782
888,464,7602
889,422,3432
890,383,5282
891,358,8780
892,42,1663
893,433,1648
894,194,7622
895,70,2430
896,201,3395
897,236,7808
898,181,39
899,109,7308
900,327,5335
901,396,8513
902,214,2612
903,8,9549
904,334,1936
905,343,1061
906,432,1856
907,200,6298
908,187,6476
909,147,7182
910,187,7004
911,334,6246
912,119,9141
913,6,9209
914,134,7646
915,317,595
916,240,7283
917,354,5301
918,210,4955
919,114,2305
920,196,1295
921,38,2800
922,242,1226
923,430,3972
924,119,2112
925,298,1347
926,323,4948
927,80,7198
928,88,8796
929,263,9836
930,63,1142
931,227,8786
932,11,7181
933,201,3824
934,76,9190
935,32,1637
936,152,3066
937,321,2491
938,12,2887
939,78,674
940,307,5928
941,87,6751
942,368,9925
943,208,6665
944,374,1618
945,324,2618
946,344,557
947,96,3286
948,87,5044
949,7,6434
950,83,7656
951,401,5279
952,410,6290
953,260,1043
954,281,2896
955,282,8058
956,110,6164
957,27,4535
958,5,6287
959,269,1605
960,134,9649
961,156,5646
962,427,8778
963,143,4027
964,77,8224
965,203,2421
966,168,176
967,128,2600
968,21,4551
969,367,3240
970,103,7084
971,273,2679
972,395,5479
973,321,1809
974,408,8102
975,210,7299
976,272,1869
977,372,225
978,244,6008
979,256,2842
980,62,6190
981,73,6697
982,237,9149
983,424,8602
984,221,1385
985,390,7048
986,320,6768
987,331,614
988,362,6970
989,335,1584
990,96,5497
991,385,2593
992,77,844
993,147,1435
994,359,6734
995,286,9332
996,201,7798
997,410,977
998,130,7138
999,376,411
1000,247,8176
1001,6,5423
1002,163,6968
1003,309,4579
1004,380,2696
1005,399,5197
1006,351,3492
1007,345,7644
1008,297,1878
1009,170,1182
1010,436,9184
1011,421,9234
1012,442,1070
1013,434,7458
1014,133,6953
1015,283,6276
1016,6,4559
1017,1,615
1018,268,7114
1019,76,3551
1020,395,4712
1021,131,7251
1022,400,3336
1023,427,4163
1024,21,4659
1025,318,3760
1026,74,7294
1027,346,5291
1028,373,5470
1029,221,5004
1030,264,4245
1031,165,7058
1032,150,1317
1033,27,974
1034,427,4262
1035,63,4882
1036,281,8583
1037,5,3042
1038,347,6351
1039,322,8161
1040,394,7415
1041,157,3906
1042,171,5170
1043,293,624
1044,46,6675
1045,65,7826
1046,127,2589
1047,168,226
1048,53,5783
1049,35,261
1050,142,8809
1051,145,8926
1052,275,9419
1053,347,8491
1054,175,265
1055,432,5191
1056,424,3563
1057,400,7354
1058,421,4050
1059,421,4595
1060,23,3856
1061,5,6665
1062,199,1076
1063,207,6354
1064,324,9744
1065,26,9450
1066,143,2700
1067,414,6150
1068,210,393
1069,50,2579
1070,207,8051
1071,237,8092
1072,11,856
1073,92,3896
1074,37,1768
1075,318,1183
1076,226,9449
1077,324,2470
1078,129,4397
1079,147,8111
1080,144,9834
1081,360,1039
1082,71,149
1083,296,6757
1084,169,3774
1085,174,2271
1086,342,9266
1087,279,7237
1088,374,3038
1089,31,2936
1090,286,4717
1091,361,9846
1092,216,1432
1093,410,2586
1094,239,5434
1095,101,1755
1096,411,442
1097,426,5852
1098,215,842
1099,397,2808
1100,376,4445
1101,251,9958
1102,302,3890
1103,338,3272
1104,284,3989
1105,179,1546
1106,180,2310
1107,137,8899
1108,20,8102
1109,346,9428
1110,65,346
1111,390,1132
1112,15,9106
1113,50,2349
1114,303,5660
1115,114,2834
1116,341,5932
1117,360,3379
1118,402,8657
1119,327,2363
1120,224,4383
1121,257,5025
1122,108,3944
1123,4,1374
1124,163,5346
1125,9,1669
1126,54,6157
1127,331,4166
1128,30,4419
1129,99,8431
1130,147,4885
1131,97,8962
1132,252,8931
1133,272,8059
1134,268,5904
1135,406,3940
1136,133,831
1137,413,9954
1138,341,8464
1139,154,3394
1140,123,6422
1141,367,7919
1142,320,846
1143,140,1852
1144,228,6424
1145,205,5747
1146,364,8914
1147,104,6530
1148,331,2329
1149,412,2238
1150,245,4898
1151,377,940
1152,291,7534
1153,314,9752
1154,142,6125
1155,253,5042
1156,300,4231
1157,291,2906
1158,5,5931
1159,339,9756
1160,52,9520
1161,53,6503
1162,245,1474
1163,378,6208
1164,306,6733
1165,382,4303
1166,332,5681
1167,12,2552
1168,187,436
1169,1,2735
1170,325,3055
1171,23,3731
1172,280,6091
1173,195,6159
1174,58,1562
1175,59,2003
1176,46,7856
1177,286,2764
1178,376,5334
1179,177,8616
1180,255,494
1181,131,2720
1182,115,5406
1183,324,9463
1184,22,3870
1185,33,2671
1186,48,8216
1187,315,69
1188,140,1017
1189,298,3189
1190,267,4104
1191,43,7773
1192,44,3238
1193,194,8265
1194,326,519
1195,166,1445
1196,291,8232
1197,372,8465
1198,23,7173
1199,365,1596
1200,198,9712
1201,62,1838
1202,396,2871
1203,150,6232
1204,187,9492
1205,277,9170
1206,170,6228
1207,306,298
1208,398,5524
1209,85,2713
1210,194,5018
1211,321,9073
1212,359,1864
1213,210,9957
1214,194,1370
1215,366,8362
1216,112,9030
1217,13,6576
1218,175,2543
1219,76,6832
1220,387,5745
1221,263,5122
1222,51,9496
1223,28,8352
1224,409,5528
1225,25,8599
1226,180,8003
1227,46,4688
1228,131,4124
1229,239,488
1230,289,9509
1231,401,1400
1232,343,6233
1233,106,5351
1234,71,1479
1235,246,2286
1236,320,2525
1237,267,6593
1238,365,9454
1239,382,248
1240,150,419
1241,323,501
1242,260,5539
1243,3,4905
1244,235,4595
1245,392,8155
1246,228,563
1247,407,9819
1248,16,5724
1249,180,9307
1250,323,9616
1251,268,4685
1252,56,8378
1253,148,4838
1254,87,3213
1255,110,331
1256,331,1620
1257,97,6893
1258,384,8797
1259,365,6882
1260,314,8230
1261,362,8293
1262,195,9805
1263,315,7947
1264,398,1048
1265,331,5322
1266,162,2037
1267,376,6164
1268,293,7419
1269,71,503
1270,32,9544
1271,179,7971
1272,239,5212
1273,405,4449
1274,369,4768
1275,9,7947
1276,53,6377
1277,120,8404
1278,350,149
1279,267,5573
1280,38,6544
1281,37,1568
1282,181,942
1283,244,9770
1284,180,1614
1285,263,9806
1286,163,1461
1287,392,9061
1288,252,4829
1289,163,4850
1290,280,9473
1291,258,7710
1292,286,307
1293,113,5592
1294,230,5980
1295,128,690
1296,174,1495
1297,206,5564
1298,346,104
1299,357,2833
1300,108,5545
1301,57,3218
1302,277,1308
1303,173,7
1304,397,7066
1305,285,4094
1306,119,3680
1307,212,2686
1308,163,7240
1309,365,6492
1310,284,9502
1311,313,4740
1312,100,6779
1313,84,4737
1314,140,1838
1315,234,2830
1316,140,3698
1317,274,6646
1318,366,8353
1319,255,4223
1320,230,9371
1321,223,4299
1322,18,1113
1323,293,3411
1324,89,8866
1325,90,9702
1326,268,9567
1327,297,360
1328,322,4018
1329,304,9473
1330,10,6457
1331,380,5763
1332,159,227
1333,53,5115
1334,281,8870
1335,23,1127
1336,10,451
1337,266,8010
1338,117,9168
1339,208,4064
1340,299,2374
1341,201,717
1342,166,3018
1343,48,1621
1344,173,7228
1345,12,8678
1346,93,4241
1347,336,7019
1348,129,1236
1349,225,8945
1350,293,8729
1351,197,7634
1352,371,3171
1353,323,5009
1354,160,2125
1355,258,4587
1356,366,3978
1357,310,9357
1358,2,8524
1359,329,6779
1360,337,6971
1361,95,7835
1362,257,9898
1363,14,4745
1364,37,9554
1365,365,2439
1366,157,8485
1367,1,2149
1368,115,9953
1369,5,1617
1370,379,6859
1371,329,5299
1372,11,4938
1373,245,9701
1374,147,2922
1375,338,3515
1376,284,7007
1377,122,9557
1378,250,9525
1379,337,5716
1380,342,2007
1381,349,5061
1382,268,963
1383,22,1064
1384,55,680
1385,382,2504
1386,92,1055
1387,186,4020
1388,370,92
1389,43,2519
1390,144,49
1391,206,6678
1392,183,3439
1393,165,6646
1394,317,73
1395,14,3703
1396,146,9196
1397,11,5119
1398,139,1349
1399,384,7748
1400,214,3090
1401,315,4993
1402,358,3920
1403,256,5690
1404,252,8873
1405,62,201
1406,12,2086
1407,31,8532
1408,135,6368
1409,336,7649
1410,358,1308
1411,322,340
1412,206,7772
1413,83,5944
1414,146,9777
1415,247,4046
1416,305,5684
1417,387,5870
1418,30,9397
1419,152,4484
1420,376,8843
1421,386,4193
1422,52,3391
1423,179,1501
1424,291,4043
1425,36,4916
1426,358,277
1427,140,8501
1428,125,5212
1429,87,4577
1430,203,6416
1431,116,4270
1432,292,3122
1433,221,688
1434,152,1876
1435,32,8436
1436,227,1713
1437,358,4922
1438,372,6840
1439,137,3408
1440,296,9510
1441,34,5155
1442,123,8269
1443,98,8159
1444,365,7093
1445,256,2944
1446,127,9056
1447,348,1693
1448,265,4121
1449,224,5573
1450,234,4409
1451,105,6555
1452,107,1870
1453,142,4236
1454,121,2664
1455,192,5224
1456,385,9761
1457,349,2488
1458,298,275
1459,179,4762
1460,48,6867
1461,29,1544
1462,84,3202
1463,140,7544
1464,31,1863
1465,308,1534
1466,97,9421
1467,241,8444
1468,167,7401
1469,50,329
1470,328,9784
1471,87,1312
1472,250,7388
1473,197,4012
1474,365,6956
1475,164,102
1476,321,8139
1477,149,5624
1478,358,4655
1479,143,2504
1480,344,6887
1481,258,1267
1482,242,1924
1483,63,6424
1484,301,3621
1485,339,5175
1486,216,9656
1487,100,2166
1488,302,4731
1489,337,7849
1490,223,9105
1491,144,5679
1492,37,9440
1493,187,3869
1494,69,4605
1495,85,695
1496,375,2497
1497,200,8463
1498,11,5229
1499,289,144
1500,161,9096
1501,371,4459
1502,225,2600
1503,294,9663
1504,363,529
1505,116,3708
1506,326,4605
1507,374,8575
1508,47,1504
1509,61,9574
1510,200,7217
1511,8,6181
1512,290,2654
1513,4,9611
1514,63,9160
1515,320,3711
1516,17,4172
1517,156,12
1518,90,6645
1519,250,4800
1520,362,9070
1521,367,5939
1522,374,7898
1523,86,9823
1524,269,7041
1525,81,4334
1526,222,9717
1527,40,1955
1528,74,2387
1529,308,8311
1530,358,768
1531,168,5300
1532,169,1993
1533,54,4737
1534,98,8864
1535,50,7943
1536,354,1843
1537,310,9092
1538,26,1946
1539,171,5273
1540,325,3016
1541,326,4221
1542,153,4983
1543,270,1440
1544,348,681
1545,238,2077
1546,160,7538
1547,134,9279
1548,113,2036
1549,215,44
1550,151,9212
1551,166,1567
1552,255,1685
1553,220,5969
1554,49,2690
1555,296,8963
1556,243,5420
1557,149,8467
1558,41,6631
1559,350,2478
1560,287,5889
1561,125,1640
1562,369,3111
1563,250,824
1564,43,6129
1565,122,5783
1566,64,6863
1567,5,5504
1568,67,9437
1569,53,8186
1570,206,6019
1571,275,8989
1572,129,6549
1573,16,645
1574,314,6603
1575,308,3825
1576,135,3624
1577,164,2764
1578,326,5490
1579,187,3041
1580,193,6979
1581,102,2671
1582,324,9050
1583,252,4686
1584,167,3086
1585,32,9228
1586,227,7229
1587,5,5872
1588,297,4780
1589,41,2351
1590,334,5258
1591,328,4149
1592,44,7164
1593,310,544
1594,321,7753
1595,359,6585
1596,277,9197
1597,290,7229
1598,333,2402
1599,95,9388
1600,224,9425
1601,209,2
1602,124,2986
1603,253,3429
1604,28,6840
1605,152,9387
1606,54,3954
1607,257,3518
1608,153,352
1609,258,6214
1610,94,1271
1611,155,1777
1612,147,2826
1613,91,9209
1614,91,6779
1615,125,7971
1616,55,8195
1617,131,6900
1618,221,5792
1619,193,2142
1620,115,2591
1621,319,441
1622,246,140
1623,320,7400
1624,11,2992
1625,268,6461
1626,32,1416
1627,349,3227
1628,161,9362
1629,312,1530
1630,117,1617
1631,127,2132
1632,204,8743
1633,68,2349
1634,173,943
1635,224,5025
1636,312,2296
1637,153,8267
1638,249,4944
1639,75,3153
1640,305,8757
1641,214,5220
1642,223,5775
1643,33,6948
1644,158,282
1645,208,2704
1646,343,4758
1647,297,4640
1648,25,9164
1649,118,7874
1650,298,5997
1651,72,5997
1652,227,6402
1653,59,3371
1654,250,3260
1655,43,9021
1656,262,5583
1657,219,7991
1658,366,4867
1659,309,9978
1660,26,8069
1661,173,1775
1662,232,3793
1663,344,9587
1664,285,7960
1665,145,9649
1666,39,2732
1667,300,747
1668,276,7811
1669,273,191
1670,321,6334
1671,112,5629
1672,289,8571
1673,262,8639
1674,119,5348
1675,320,2500
1676,333,9736
1677,74,5743
1678,69,9897
1679,151,5127
1680,341,8183
1681,178,6558
1682,209,1614
1683,241,105
1684,174,6654
1685,5,5775
1686,299,6855
1687,250,9973
1688,302,5388
1689,265,8704
1690,287,5730
1691,11,2462
1692,135,2857
1693,277,9502
1694,147,4170
1695,153,8726
1696,179,4091
1697,159,748
1698,182,8756
1699,57,5913
1700,79,7573
1701,318,967
1702,115,6542
1703,199,1920
1704,340,4169
1705,250,9206
1706,61,4593
1707,17,2689
1708,356,4082
1709,190,8268
1710,49,6470
1711,349,4899
1712,343,294
1713,164,690
1714,303,5381
1715,308,9391
1716,359,9490
1717,174,4088
1718,214,6230
1719,358,3198
1720,184,3915
1721,234,4954
1722,197,1297
1723,202,513
1724,325,173
1725,179,2510
1726,210,6758
1727,147,5459
1728,140,3409
1729,329,6730
1730,18,9787
1731,187,2007
1732,10,7884
1733,212,7116
1734,252,8461
1735,214,8891
1736,145,7394
1737,214,1348
1738,106,9194
1739,115,9882
1740,234,1523
1741,306,5385
1742,292,8928
1743,98,2261
1744,292,6205
1745,166,9150
1746,75,1810
1747,186,8847
1748,233,9569
1749,74,4370
1750,59,2569
1751,120,1435
1752,141,6540
1753,234,3691
1754,96,1341
1755,249,5988
1756,43,8183
1757,239,2669
1758,194,7151
1759,103,2445
1760,244,4259
1761,117,8726
1762,120,9784
1763,141,4485
1764,134,9966
1765,180,3687
1766,328,2269
1767,277,7108
1768,304,358
1769,199,8992
1770,106,8716
1771,136,2377
1772,298,8389
1773,348,5184
1774,64,4710
1775,248,6178
1776,270,5101
1777,328,9777
1778,356,6
1779,272,1350
1780,120,2881
1781,334,110
1782,146,5747
1783,161,5031
1784,239,5318
1785,118,275
1786,322,928
1787,152,577
1788,147,9586
1789,357,3735
1790,37,5338
1791,274,6902
1792,45,9868
1793,221,5731
1794,48,8701
1795,138,594
1796,311,2778
1797,221,2065
1798,22,8244
1799,211,8653
1800,172,8262
1801,93,3382
1802,84,9430
1803,149,2211
1804,132,1950
1805,244,6541
1806,66,7057
1807,229,4078
1808,203,7454
1809,324,7175
1810,72,6478
1811,204,5466
1812,141,9556
1813,11,43
1814,322,7147
1815,4,9753
1816,30,1798
1817,35,6285
1818,128,3232
1819,7,3619
1820,34,4422
1821,172,9164
1822,208,8515
1823,130,8425
1824,26,1160
1825,243,2415
1826,167,5301
1827,270,7178
1828,205,5824
1829,299,7786
1830,172,9573
1831,102,4932
1832,41,2205
1833,180,888
1834,236,7115
1835,236,2976
1836,33,3225
1837,119,6941
1838,273,7824
1839,57,9671
1840,235,7842
1841,282,530
1842,223,7947
1843,134,3273
1844,230,6677
1845,26,5962
1846,5,2464
1847,67,4603
1848,2,9833
1849,269,7336
1850,213,2343
1851,198,9911
1852,176,2892
1853,337,9919
1854,286,3898
1855,356,6792
1856,166,9567
1857,328,6932
1858,226,9970
1859,343,8496
1860,24,1970
1861,180,8352
1862,284,5167
1863,123,4491
1864,60,2000
1865,249,821
1866,235,9876
1867,324,7628
1868,287,9795
1869,115,283
1870,317,291
1871,143,760
1872,14,7756
1873,230,1421
1874,292,4165
1875,189,8164
1876,142,1095
1877,109,528
1878,310,4527
1879,60,9625
1880,152,8395
1881,345,889
1882,211,6084
1883,153,7523
1884,329,8164
1885,184,2288
1886,48,1536
1887,166,9782
1888,322,9842
1889,270,8739
1890,77,7528
1891,57,4032
1892,150,254
1893,328,1038
1894,328,2472
1895,10,830
1896,254,8980
1897,150,3245
1898,309,957
1899,17,6304
